"t [pixel] #1","x [pixel] #1","t [pixel] #2","x [pixel] #2","t [pixel] #3","x [pixel] #3","t [pixel] #4","x [pixel] #4","t [pixel] #5","x [pixel] #5","t [pixel] #6","x [pixel] #6","t [pixel] #7","x [pixel] #7","t [pixel] #8","x [pixel] #8","t [pixel] #9","x [pixel] #9","t [pixel] #10","x [pixel] #10","t [pixel] #11","x [pixel] #11","t [pixel] #12","x [pixel] #12","t [pixel] #13","x [pixel] #13","t [pixel] #14","x [pixel] #14","t [pixel] #15","x [pixel] #15","t [pixel] #16","x [pixel] #16","t [pixel] #17","x [pixel] #17","t [pixel] #18","x [pixel] #18","t [pixel] #19","x [pixel] #19","t [pixel] #20","x [pixel] #20","t [pixel] #21","x [pixel] #21","t [pixel] #22","x [pixel] #22","t [pixel] #23","x [pixel] #23","t [pixel] #24","x [pixel] #24","t [pixel] #25","x [pixel] #25","t [pixel] #26","x [pixel] #26","t [pixel] #27","x [pixel] #27","t [pixel] #28","x [pixel] #28","t [pixel] #29","x [pixel] #29","t [pixel] #30","x [pixel] #30","t [pixel] #31","x [pixel] #31","t [pixel] #32","x [pixel] #32","t [pixel] #33","x [pixel] #33","t [pixel] #34","x [pixel] #34","t [pixel] #35","x [pixel] #35","t [pixel] #36","x [pixel] #36"
29.,27.200000000000003,"","",29.,121.60000000000001,"","","","","","","","",29.,168.8,29.,200.,29.200000000000003,63.2,"","",29.200000000000003,181.60000000000002,"","","","","","","","","","",30.6,39.2,"","",37.4,15.200000000000001,"","","","",34.,65.60000000000001,"","","","","","","","","","","","","","","","","","","","",32.,96.,"","","",""
29.200000000000003,27.200000000000003,"","",29.200000000000003,122.4,"","","","","","","","",29.200000000000003,168.8,29.200000000000003,200.,29.400000000000002,64.,"","",29.400000000000002,181.60000000000002,"","","","","","","","","","",30.8,39.2,"","",37.6,15.200000000000001,"","","","",34.2,65.60000000000001,"","","","","","","","","","","","","","","","","","","","",32.2,96.,"","","",""
29.400000000000002,27.200000000000003,"","",29.400000000000002,123.2,"","","","","","","","",29.400000000000002,168.8,29.400000000000002,200.,29.6,64.,"","",29.6,181.60000000000002,"","","","","","","","","","",31.,39.2,"","",37.800000000000004,15.200000000000001,"","","","",34.4,66.4,"","","","","","","","","","","","","","","","","","","","",32.4,96.,"","","",""
29.6,27.200000000000003,"","",29.6,123.2,"","","","","","","","",29.6,169.60000000000002,29.6,200.,29.8,64.,"","",29.8,181.60000000000002,"","","","","","","","","","",31.200000000000003,39.2,"","",38.,15.200000000000001,"","","","",34.6,66.4,"","","","","","","","","","","","","","","","","","","","",32.6,96.,"","","",""
29.8,27.200000000000003,"","",29.8,124.,"","","","","","","","",29.8,169.60000000000002,29.8,200.,30.,64.8,"","",30.,181.60000000000002,"","","","","","","","","","",31.400000000000002,39.2,"","",38.2,15.200000000000001,"","","","",34.800000000000004,67.2,"","","","","","","","","","","","","","","","","","","","",32.800000000000004,96.,"","","",""
30.,27.200000000000003,"","",30.,124.80000000000001,"","","","","","","","",30.,169.60000000000002,30.,200.,30.200000000000003,64.8,"","",30.200000000000003,181.60000000000002,"","","","","","","","","","",31.6,39.2,"","",38.400000000000006,15.200000000000001,"","","","",35.,67.2,"","","","","","","","","","","","","","","","","","","","",33.,96.,"","","",""
30.200000000000003,27.200000000000003,"","",30.200000000000003,125.60000000000001,"","","","","","","","",30.200000000000003,169.60000000000002,30.200000000000003,200.,30.400000000000002,64.8,"","",30.400000000000002,181.60000000000002,"","","","","","","","","","",31.8,39.2,"","",38.6,15.200000000000001,"","","","",35.2,67.2,"","","","","","","","","","","","","","","","","","","","",33.2,96.,"","","",""
30.400000000000002,27.200000000000003,"","",30.400000000000002,126.4,"","","","","","","","",30.400000000000002,169.60000000000002,30.400000000000002,200.,30.6,65.60000000000001,"","",30.6,181.60000000000002,"","","","","","","","","","",32.,39.2,"","",38.800000000000004,15.200000000000001,"","","","",35.4,68.,"","","","","","","","","","","","","","","","","","","","",33.4,96.,"","","",""
30.6,27.200000000000003,"","",30.6,127.2,"","","","","","","","",30.6,169.60000000000002,30.6,200.,30.8,65.60000000000001,"","",30.8,181.60000000000002,"","","","","","","","","","",32.2,39.2,"","",39.,15.200000000000001,"","","","",35.6,68.,"","","","","","","","","","","","","","","","","","","","",33.6,96.,"","","",""
30.8,27.200000000000003,"","",30.8,128.,"","","","","","","","",30.8,169.60000000000002,30.8,200.,31.,65.60000000000001,"","",31.,181.60000000000002,"","","","","","","","","","",32.4,39.2,"","",39.2,15.200000000000001,"","","","",35.800000000000004,68.8,"","","","","","","","","","","","","","","","","","","","",33.800000000000004,96.,"","","",""
31.,27.200000000000003,"","",31.,128.8,"","","","","","","","",31.,169.60000000000002,31.,200.,31.200000000000003,66.4,"","",31.200000000000003,181.60000000000002,"","","","","","","","","","",32.6,39.2,"","",39.400000000000006,15.200000000000001,"","","","",36.,68.8,"","","","","","","","","","","","","","","","","","","","",34.,96.,"","","",""
31.200000000000003,27.200000000000003,"","",31.200000000000003,128.8,"","","","","","","","",31.200000000000003,169.60000000000002,31.200000000000003,199.20000000000002,31.400000000000002,66.4,"","",31.400000000000002,181.60000000000002,"","","","","","","","","","",32.800000000000004,39.2,"","",39.6,15.200000000000001,"","","","",36.2,68.8,"","","","","","","","","","","","","","","","","","","","",34.2,96.,"","","",""
31.400000000000002,27.200000000000003,"","",31.400000000000002,129.6,"","","","","","","","",31.400000000000002,169.60000000000002,31.400000000000002,199.20000000000002,31.6,66.4,"","",31.6,181.60000000000002,"","","","","","","","","","",33.,39.2,"","","","","","","","",36.4,68.8,"","","","","","","","","","","","","","","","","","","","",34.4,96.,"","","",""
31.6,27.200000000000003,"","",31.6,130.4,"","","","","","","","",31.6,169.60000000000002,31.6,198.4,31.8,67.2,"","",31.8,181.60000000000002,"","","","","","","","","","",33.2,39.2,"","","","","","","","",36.6,68.8,"","","","","","","","","","","","","","","","","","","","",34.6,96.,"","","",""
31.8,27.200000000000003,"","",31.8,131.20000000000002,"","","","","","","","",31.8,169.60000000000002,31.8,198.4,32.,67.2,"","",32.,181.60000000000002,"","","","","","","","","","",33.4,39.2,"","","","","","","","",36.800000000000004,68.8,"","","","","","","","","","","","","","","","","","","","",34.800000000000004,96.,"","","",""
32.,27.200000000000003,"","",32.,132.,"","","","","","","","",32.,169.60000000000002,32.,198.4,32.2,68.,"","",32.2,181.60000000000002,"","","","","","","","","","",33.6,39.2,"","","","","","","","",37.,68.8,"","","","","","","","","","","","","","","","","","","","",35.,96.,"","","",""
32.2,27.200000000000003,"","",32.2,132.8,"","","","","","","","",32.2,169.60000000000002,32.2,198.4,32.4,68.8,"","",32.4,181.60000000000002,"","","","","","","","","","",33.800000000000004,39.2,"","","","","","","","",37.2,68.8,"","","","","","","","","","","","","","","","","","","","",35.2,96.,"","","",""
32.4,27.200000000000003,"","",32.4,133.6,"","","","","","","","",32.4,169.60000000000002,32.4,198.4,32.6,68.8,"","",32.6,181.60000000000002,"","","","","","","","","","",34.,39.2,"","","","","","","","",37.4,68.8,"","","","","","","","","","","","","","","","","","","","",35.4,96.,"","","",""
32.6,27.200000000000003,"","",32.6,133.6,"","","","","","","","",32.6,169.60000000000002,32.6,198.4,32.800000000000004,68.8,"","",32.800000000000004,181.60000000000002,"","","","","","","","","","",34.2,39.2,"","","","","","","","",37.6,68.8,"","","","","","","","","","","","","","","","","","","","",35.6,96.,"","","",""
32.800000000000004,27.200000000000003,"","",32.800000000000004,134.4,"","","","","","","","",32.800000000000004,169.60000000000002,32.800000000000004,198.4,33.,69.60000000000001,"","",33.,181.60000000000002,"","","","","","","","","","",34.4,39.2,"","","","","","","","",37.800000000000004,69.60000000000001,"","","","","","","","","","","","","","","","","","","","",35.800000000000004,96.,"","","",""
33.,27.200000000000003,"","",33.,135.20000000000002,"","","","","","","","",33.,169.60000000000002,33.,198.4,33.2,70.4,"","",33.2,181.60000000000002,"","","","","","","","","","",34.6,39.2,"","","","","","","","",38.,69.60000000000001,"","","","","","","","","","","","","","","","","","","","",36.,96.,"","","",""
33.2,27.200000000000003,"","",33.2,136.,"","","","","","","","",33.2,169.60000000000002,33.2,198.4,33.4,70.4,"","",33.4,181.60000000000002,"","","","","","","","","","",34.800000000000004,39.2,"","","","","","","","",38.2,69.60000000000001,"","","","","","","","","","","","","","","","","","","","",36.2,96.,"","","",""
33.4,27.200000000000003,"","",33.4,136.8,"","","","","","","","",33.4,169.60000000000002,33.4,198.4,33.6,71.2,"","",33.6,181.60000000000002,"","","","","","","","","","",35.,39.2,"","","","","","","","",38.400000000000006,69.60000000000001,"","","","","","","","","","","","","","","","","","","","",36.4,96.,"","","",""
33.6,28.,"","",33.6,137.6,"","","","","","","","",33.6,169.60000000000002,33.6,198.4,33.800000000000004,71.2,"","",33.800000000000004,181.60000000000002,"","","","","","","","","","",35.2,39.2,"","","","","","","","",38.6,70.4,"","","","","","","","","","","","","","","","","","","","",36.6,96.,"","","",""
33.800000000000004,28.,"","",33.800000000000004,138.4,"","","","","","","","",33.800000000000004,169.60000000000002,33.800000000000004,198.4,34.,72.,"","",34.,181.60000000000002,"","","","","","","","","","",35.4,39.2,"","","","","","","","",38.800000000000004,70.4,"","","","","","","","","","","","","","","","","","","","",36.800000000000004,96.,"","","",""
34.,28.,"","",34.,139.20000000000002,"","","","","","","","",34.,169.60000000000002,34.,198.4,34.2,72.,"","",34.2,181.60000000000002,"","","","","","","","","","",35.6,39.2,"","","","","","","","",39.,71.2,"","","","","","","","","","","","","","","","","","","","",37.,96.,"","","",""
34.2,28.,"","",34.2,139.20000000000002,"","","","","","","","",34.2,169.60000000000002,34.2,198.4,34.4,72.8,"","",34.4,181.60000000000002,"","","","","","","","","","",35.800000000000004,39.2,"","","","","","","","",39.2,71.2,"","","","","","","","","","","","","","","","","","","","",37.2,96.,"","","",""
34.4,28.,"","",34.4,140.,"","","","","","","","",34.4,169.60000000000002,34.4,198.4,34.6,73.60000000000001,"","",34.6,181.60000000000002,"","","","","","","","","","",36.,39.2,"","","","","","","","",39.400000000000006,72.,"","","","","","","","","","","","","","","","","","","","",37.4,96.,"","","",""
34.6,27.200000000000003,"","",34.6,140.8,"","","","","","","","",34.6,169.60000000000002,34.6,198.4,34.800000000000004,74.4,"","",34.800000000000004,181.60000000000002,"","","","","","","","","","",36.2,39.2,"","","","","","","","",39.6,72.,"","","","","","","","","","","","","","","","","","","","",37.6,96.,"","","",""
34.800000000000004,27.200000000000003,"","",34.800000000000004,140.8,"","","","","","","","",34.800000000000004,169.60000000000002,34.800000000000004,198.4,35.,75.2,"","",35.,181.60000000000002,"","","","","","","","","","",36.4,39.2,"","","","","","","","",39.800000000000004,72.8,"","","","","","","","","","","","","","","","","","","","",37.800000000000004,96.,"","","",""
35.,27.200000000000003,"","",35.,141.6,"","","","","","","","",35.,169.60000000000002,35.,198.4,35.2,75.2,"","",35.2,181.60000000000002,"","","","","","","","","","",36.6,39.2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38.,96.,"","","",""
35.2,27.200000000000003,"","",35.2,142.4,"","","","","","","","",35.2,169.60000000000002,35.2,199.20000000000002,35.4,76.,"","",35.4,181.60000000000002,"","","","","","","","","","",36.800000000000004,39.2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38.2,96.,"","","",""
35.4,27.200000000000003,"","",35.4,142.4,"","","","","","","","",35.4,169.60000000000002,35.4,199.20000000000002,35.6,76.80000000000001,"","",35.6,181.60000000000002,"","","","","","","","","","",37.,39.2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38.400000000000006,96.,"","","",""
35.6,27.200000000000003,"","",35.6,143.20000000000002,"","","","","","","","",35.6,169.60000000000002,35.6,199.20000000000002,35.800000000000004,77.60000000000001,"","",35.800000000000004,181.60000000000002,"","","","","","","","","","",37.2,39.2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38.6,96.,"","","",""
35.800000000000004,27.200000000000003,"","",35.800000000000004,143.20000000000002,"","","","","","","","",35.800000000000004,169.60000000000002,35.800000000000004,199.20000000000002,36.,77.60000000000001,"","",36.,181.60000000000002,"","","","","","","","","","",37.4,39.2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38.800000000000004,96.,"","","",""
36.,27.200000000000003,"","",36.,144.,"","","","","","","","",36.,169.60000000000002,36.,199.20000000000002,36.2,78.4,"","",36.2,181.60000000000002,"","","","","","","","","","",37.6,39.2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39.,96.,"","","",""
36.2,27.200000000000003,"","",36.2,144.8,"","","","","","","","",36.2,169.60000000000002,36.2,199.20000000000002,36.4,79.2,"","",36.4,181.60000000000002,"","","","","","","","","","",37.800000000000004,39.2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39.2,96.,"","","",""
36.4,27.200000000000003,"","",36.4,145.6,"","","","","","","","",36.4,169.60000000000002,36.4,199.20000000000002,36.6,80.,"","",36.6,181.60000000000002,"","","","","","","","","","",38.,39.2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39.400000000000006,96.,"","","",""
36.6,27.200000000000003,"","",36.6,146.4,"","","","","","","","",36.6,169.60000000000002,36.6,199.20000000000002,36.800000000000004,80.,"","",36.800000000000004,181.60000000000002,"","","","","","","","","","",38.2,39.2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39.6,96.,"","","",""
36.800000000000004,27.200000000000003,"","",36.800000000000004,146.4,"","","","","","","","",36.800000000000004,169.60000000000002,36.800000000000004,199.20000000000002,37.,80.80000000000001,"","",37.,181.60000000000002,"","","","","","","","","","",38.400000000000006,39.2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39.800000000000004,96.,"","","",""
37.,28.,"","",37.,147.20000000000002,"","","","","","","","",37.,169.60000000000002,37.,199.20000000000002,37.2,81.60000000000001,"","",37.2,181.60000000000002,"","","","","","","","","","",38.6,39.2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
37.2,28.,"","",37.2,147.20000000000002,"","","","","","","","",37.2,169.60000000000002,37.2,199.20000000000002,37.4,82.4,"","",37.4,181.60000000000002,"","","","","","","","","","",38.800000000000004,39.2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
37.4,28.,"","",37.4,148.,"","","","","","","","",37.4,169.60000000000002,37.4,199.20000000000002,37.6,82.4,"","",37.6,181.60000000000002,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
37.6,28.,"","",37.6,148.,"","","","","","","","",37.6,169.60000000000002,37.6,199.20000000000002,37.800000000000004,82.4,"","",37.800000000000004,181.60000000000002,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
37.800000000000004,28.,"","",37.800000000000004,148.,"","","","","","","","",37.800000000000004,169.60000000000002,37.800000000000004,199.20000000000002,38.,83.2,"","",38.,181.60000000000002,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
38.,28.,"","",38.,148.8,"","","","","","","","",38.,168.8,38.,199.20000000000002,38.2,84.,"","",38.2,181.60000000000002,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
38.2,28.,"","",38.2,149.6,"","","","","","","","",38.2,168.8,38.2,199.20000000000002,38.400000000000006,84.80000000000001,"","",38.400000000000006,181.60000000000002,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
38.400000000000006,28.,"","",38.400000000000006,150.4,"","","","","","","","",38.400000000000006,168.8,38.400000000000006,199.20000000000002,38.6,84.80000000000001,"","",38.6,181.60000000000002,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
38.6,28.,"","",38.6,151.20000000000002,"","","","","","","","",38.6,168.8,38.6,199.20000000000002,38.800000000000004,85.60000000000001,"","",38.800000000000004,181.60000000000002,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
38.800000000000004,28.,"","",38.800000000000004,151.20000000000002,"","","","","","","","",38.800000000000004,168.8,38.800000000000004,199.20000000000002,39.,86.4,"","",39.,181.60000000000002,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
39.,28.,"","",39.,152.,"","","","","","","","",39.,168.8,39.,199.20000000000002,39.2,86.4,"","",39.2,181.60000000000002,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
39.2,28.,"","",39.2,152.8,"","","","","","","","",39.2,168.8,39.2,199.20000000000002,39.400000000000006,87.2,"","",39.400000000000006,181.60000000000002,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
39.400000000000006,28.,"","",39.400000000000006,153.60000000000002,"","","","","","","","",39.400000000000006,168.8,39.400000000000006,199.20000000000002,39.6,87.2,"","",39.6,181.60000000000002,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
39.6,28.,"","",39.6,154.4,"","","","","","","","",39.6,168.8,39.6,199.20000000000002,39.800000000000004,87.2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
39.800000000000004,28.,"","",39.800000000000004,155.20000000000002,"","","","","","","","",39.800000000000004,168.8,39.800000000000004,199.20000000000002,40.,87.2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
40.,28.,"","","","","","","","","","","","",40.,168.8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
